dohlcv Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,22.450001,22.450001,22.450001,22.450001,000,22.450001
2016-02-19,22.309999,22.309999,22.309999,22.309999,000,22.309999
2016-02-18,22.360001,22.360001,22.360001,22.360001,000,22.360001
2016-02-17,22.290001,22.290001,22.290001,22.290001,000,22.290001
2016-02-16,21.90,21.90,21.90,21.90,000,21.90
2016-02-12,21.540001,21.540001,21.540001,21.540001,000,21.540001
2016-02-11,21.139999,21.139999,21.139999,21.139999,000,21.139999
2016-02-10,21.549999,21.549999,21.549999,21.549999,000,21.549999
2016-02-09,21.23,21.23,21.23,21.23,000,21.23
2016-02-08,21.48,21.48,21.48,21.48,000,21.48
2016-02-05,22.24,22.24,22.24,22.24,000,22.24
2016-02-04,22.58,22.58,22.58,22.58,000,22.58
2016-02-03,22.60,22.60,22.60,22.60,000,22.60
2016-02-02,22.43,22.43,22.43,22.43,000,22.43
2016-02-01,22.969999,22.969999,22.969999,22.969999,000,22.969999
2016-01-29,22.969999,22.969999,22.969999,22.969999,000,22.969999
2016-01-28,22.57,22.57,22.57,22.57,000,22.57
2016-01-27,22.639999,22.639999,22.639999,22.639999,000,22.639999
2016-01-26,22.780001,22.780001,22.780001,22.780001,000,22.780001
2016-01-25,22.40,22.40,22.40,22.40,000,22.40
2016-01-22,22.610001,22.610001,22.610001,22.610001,000,22.610001
2016-01-21,22.030001,22.030001,22.030001,22.030001,000,22.030001
2016-01-20,21.860001,21.860001,21.860001,21.860001,000,21.860001
2016-01-19,22.41,22.41,22.41,22.41,000,22.41
2016-01-15,22.32,22.32,22.32,22.32,000,22.32
2016-01-14,22.959999,22.959999,22.959999,22.959999,000,22.959999
2016-01-13,22.93,22.93,22.93,22.93,000,22.93
2016-01-12,23.25,23.25,23.25,23.25,000,23.25
2016-01-11,22.99,22.99,22.99,22.99,000,22.99
2016-01-08,23.139999,23.139999,23.139999,23.139999,000,23.139999
2016-01-07,23.469999,23.469999,23.469999,23.469999,000,23.469999
2016-01-06,23.809999,23.809999,23.809999,23.809999,000,23.809999
2016-01-05,24.17,24.17,24.17,24.17,000,24.17
2016-01-04,24.23,24.23,24.23,24.23,000,24.23
2015-12-31,24.629999,24.629999,24.629999,24.629999,000,24.629999
2015-12-30,24.93,24.93,24.93,24.93,000,24.93
2015-12-29,25.110001,25.110001,25.110001,25.110001,000,25.110001
2015-12-28,24.85,24.85,24.85,24.85,000,24.85
2015-12-24,24.870001,24.870001,24.870001,24.870001,000,24.870001
2015-12-23,24.860001,24.860001,24.860001,24.860001,000,24.860001
2015-12-22,24.42,24.42,24.42,24.42,000,24.42
2015-12-21,24.32,24.32,24.32,24.32,000,24.32
2015-12-18,24.549999,24.549999,24.549999,24.549999,000,24.288999
2015-12-17,24.780001,24.780001,24.780001,24.780001,000,24.516555
2015-12-16,24.959999,24.959999,24.959999,24.959999,000,24.69464
2015-12-15,24.67,24.67,24.67,24.67,000,24.407724
2015-12-14,24.41,24.41,24.41,24.41,000,24.150488
2015-12-11,24.57,24.57,24.57,24.57,000,24.308787
2015-12-10,25.00,25.00,25.00,25.00,000,24.734215
2015-12-09,25.08,25.08,25.08,25.08,000,24.813365
2015-12-08,25.110001,25.110001,25.110001,25.110001,000,24.843047
2015-12-07,25.530001,25.530001,25.530001,25.530001,000,25.258581
2015-12-04,25.610001,25.610001,25.610001,25.610001,000,25.337731
2015-12-03,25.459999,25.459999,25.459999,25.459999,000,25.189324
2015-12-02,25.530001,25.530001,25.530001,25.530001,000,25.258581
2015-12-01,25.76,25.76,25.76,25.76,000,25.486136
2015-11-30,25.559999,25.559999,25.559999,25.559999,000,25.288261
2015-11-27,25.530001,25.530001,25.530001,25.530001,000,25.258581
2015-11-25,25.290001,25.290001,25.290001,25.290001,000,25.021133
2015-11-24,25.09,25.09,25.09,25.09,000,24.823259
2015-11-23,25.25,25.25,25.25,25.25,000,24.981558
2015-11-20,25.459999,25.459999,25.459999,25.459999,000,25.189324
2015-11-19,25.59,25.59,25.59,25.59,000,25.317943
2015-11-18,25.450001,25.450001,25.450001,25.450001,000,25.179432
2015-11-17,25.34,25.34,25.34,25.34,000,25.070601
2015-11-16,25.16,25.16,25.16,25.16,000,24.892514
2015-11-13,24.98,24.98,24.98,24.98,000,24.714428
2015-11-12,25.209999,25.209999,25.209999,25.209999,000,24.941982
2015-11-11,25.559999,25.559999,25.559999,25.559999,000,25.288261
2015-11-10,25.370001,25.370001,25.370001,25.370001,000,25.100283
2015-11-09,25.440001,25.440001,25.440001,25.440001,000,25.169538
2015-11-06,25.709999,25.709999,25.709999,25.709999,000,25.436666
2015-11-05,25.860001,25.860001,25.860001,25.860001,000,25.585073
2015-11-04,25.860001,25.860001,25.860001,25.860001,000,25.585073
2015-11-03,26.10,26.10,26.10,26.10,000,25.822521
2015-11-02,26.26,26.26,26.26,26.26,000,25.98082
2015-10-30,26.030001,26.030001,26.030001,26.030001,000,25.753266
2015-10-29,26.00,26.00,26.00,26.00,000,25.723584
2015-10-28,25.99,25.99,25.99,25.99,000,25.71369
2015-10-27,25.860001,25.860001,25.860001,25.860001,000,25.585073
2015-10-26,26.120001,26.120001,26.120001,26.120001,000,25.842309
2015-10-23,26.209999,26.209999,26.209999,26.209999,000,25.931351
2015-10-22,25.879999,25.879999,25.879999,25.879999,000,25.604859
2015-10-21,25.82,25.82,25.82,25.82,000,25.545497
2015-10-20,25.950001,25.950001,25.950001,25.950001,000,25.674116
2015-10-19,26.10,26.10,26.10,26.10,000,25.822521
2015-10-16,26.08,26.08,26.08,26.08,000,25.802733
2015-10-15,26.030001,26.030001,26.030001,26.030001,000,25.753266
2015-10-14,25.709999,25.709999,25.709999,25.709999,000,25.436666
2015-10-13,25.639999,25.639999,25.639999,25.639999,000,25.367411
2015-10-12,25.84,25.84,25.84,25.84,000,25.565285
2015-10-09,25.91,25.91,25.91,25.91,000,25.634541
2015-10-08,25.940001,25.940001,25.940001,25.940001,000,25.664222
2015-10-07,25.809999,25.809999,25.809999,25.809999,000,25.535603
2015-10-06,25.82,25.82,25.82,25.82,000,25.545497
2015-10-05,25.620001,25.620001,25.620001,25.620001,000,25.347625
2015-10-02,25.17,25.17,25.17,25.17,000,24.902408
2015-10-01,24.879999,24.879999,24.879999,24.879999,000,24.61549
2015-09-30,24.90,24.90,24.90,24.90,000,24.635278
2015-09-29,24.389999,24.389999,24.389999,24.389999,000,24.1307
2015-09-28,24.58,24.58,24.58,24.58,000,24.318681
2015-09-25,25.02,25.02,25.02,25.02,000,24.754003
2015-09-24,24.780001,24.780001,24.780001,24.780001,000,24.516555
2015-09-23,24.91,24.91,24.91,24.91,000,24.645172
2015-09-22,24.84,24.84,24.84,24.84,000,24.575917
2015-09-21,25.620001,25.620001,25.620001,25.620001,000,25.347625
2015-09-18,25.58,25.58,25.58,25.58,000,25.308049
2015-09-17,26.219999,26.219999,26.219999,26.219999,000,25.941244
2015-09-16,25.950001,25.950001,25.950001,25.950001,000,25.674116
2015-09-15,25.67,25.67,25.67,25.67,000,25.397092
2015-09-14,25.49,25.49,25.49,25.49,000,25.219006
2015-09-11,25.790001,25.790001,25.790001,25.790001,000,25.515818
2015-09-10,25.809999,25.809999,25.809999,25.809999,000,25.535603
2015-09-09,25.629999,25.629999,25.629999,25.629999,000,25.357517
2015-09-08,25.66,25.66,25.66,25.66,000,25.387199
2015-09-04,25.07,25.07,25.07,25.07,000,24.803471
2015-09-03,25.51,25.51,25.51,25.51,000,25.238794
2015-09-02,25.33,25.33,25.33,25.33,000,25.060707
2015-09-01,25.08,25.08,25.08,25.08,000,24.813365
2015-08-31,25.67,25.67,25.67,25.67,000,25.397092
2015-08-28,25.799999,25.799999,25.799999,25.799999,000,25.52571
2015-08-27,25.84,25.84,25.84,25.84,000,25.565285
2015-08-26,25.43,25.43,25.43,25.43,000,25.159644
2015-08-25,25.379999,25.379999,25.379999,25.379999,000,25.110175
2015-08-24,24.99,24.99,24.99,24.99,000,24.724322
2015-08-21,25.68,25.68,25.68,25.68,000,25.406986
2015-08-20,26.24,26.24,26.24,26.24,000,25.961032
2015-08-19,26.76,26.76,26.76,26.76,000,26.475504
2015-08-18,26.959999,26.959999,26.959999,26.959999,000,26.673377
2015-08-17,27.00,27.00,27.00,27.00,000,26.712953
2015-08-14,26.98,26.98,26.98,26.98,000,26.693165
2015-08-13,27.02,27.02,27.02,27.02,000,26.73274
2015-08-12,26.85,26.85,26.85,26.85,000,26.564548
2015-08-11,27.290001,27.290001,27.290001,27.290001,000,26.99987
2015-08-10,27.540001,27.540001,27.540001,27.540001,000,27.247213
2015-08-07,27.26,27.26,27.26,27.26,000,26.970189
2015-08-06,27.43,27.43,27.43,27.43,000,27.138381
2015-08-05,27.530001,27.530001,27.530001,27.530001,000,27.237319
2015-08-04,27.299999,27.299999,27.299999,27.299999,000,27.009763
2015-08-03,27.43,27.43,27.43,27.43,000,27.138381
2015-07-31,27.309999,27.309999,27.309999,27.309999,000,27.019656
2015-07-30,27.139999,27.139999,27.139999,27.139999,000,26.851464
2015-07-29,27.139999,27.139999,27.139999,27.139999,000,26.851464
2015-07-28,27.129999,27.129999,27.129999,27.129999,000,26.84157
2015-07-27,26.889999,26.889999,26.889999,26.889999,000,26.604122
2015-07-24,27.18,27.18,27.18,27.18,000,26.891039
2015-07-23,27.440001,27.440001,27.440001,27.440001,000,27.148275
2015-07-22,27.379999,27.379999,27.379999,27.379999,000,27.088912
2015-07-21,27.530001,27.530001,27.530001,27.530001,000,27.237319
2015-07-20,27.610001,27.610001,27.610001,27.610001,000,27.316468
2015-07-17,27.549999,27.549999,27.549999,27.549999,000,27.257105
2015-07-16,27.540001,27.540001,27.540001,27.540001,000,27.247213
2015-07-15,27.360001,27.360001,27.360001,27.360001,000,27.069126
2015-07-14,27.33,27.33,27.33,27.33,000,27.039444
2015-07-13,27.17,27.17,27.17,27.17,000,26.881145
2015-07-10,27.02,27.02,27.02,27.02,000,26.73274
2015-07-09,26.110001,26.110001,26.110001,26.110001,000,25.832415
2015-07-08,25.629999,25.629999,25.629999,25.629999,000,25.357517
2015-07-07,25.879999,25.879999,25.879999,25.879999,000,25.604859
2015-07-06,26.08,26.08,26.08,26.08,000,25.802733
2015-07-02,26.57,26.57,26.57,26.57,000,26.287524
2015-07-01,26.639999,26.639999,26.639999,26.639999,000,26.356779
2015-06-30,26.459999,26.459999,26.459999,26.459999,000,26.178693
2015-06-29,26.74,26.74,26.74,26.74,000,26.455717
2015-06-26,27.469999,27.469999,27.469999,27.469999,000,27.177955
2015-06-25,27.52,27.52,27.52,27.52,000,27.227425
2015-06-24,27.51,27.51,27.51,27.51,000,27.217531
2015-06-23,27.709999,27.709999,27.709999,27.709999,000,27.415403
2015-06-22,27.780001,27.780001,27.780001,27.780001,000,27.484661
2015-06-19,27.219999,27.219999,27.219999,27.219999,000,26.930613
2015-06-18,27.209999,27.209999,27.209999,27.209999,000,26.920719
2015-06-17,27.040001,27.040001,27.040001,27.040001,000,26.752528
2015-06-16,26.950001,26.950001,26.950001,26.950001,000,26.663485
2015-06-15,26.85,26.85,26.85,26.85,000,26.564548
2015-06-12,27.190001,27.190001,27.190001,27.190001,000,26.900933
2015-06-11,27.450001,27.450001,27.450001,27.450001,000,27.158169
2015-06-10,27.360001,27.360001,27.360001,27.360001,000,27.069126
2015-06-09,26.77,26.77,26.77,26.77,000,26.485398
2015-06-08,26.84,26.84,26.84,26.84,000,26.554654
2015-06-05,26.77,26.77,26.77,26.77,000,26.485398
2015-06-04,27.280001,27.280001,27.280001,27.280001,000,26.989977
2015-06-03,27.59,27.59,27.59,27.59,000,27.29668
2015-06-02,27.34,27.34,27.34,27.34,000,27.049338
2015-06-01,27.030001,27.030001,27.030001,27.030001,000,26.742634
2015-05-29,27.110001,27.110001,27.110001,27.110001,000,26.821784
2015-05-28,27.42,27.42,27.42,27.42,000,27.128488
2015-05-27,27.440001,27.440001,27.440001,27.440001,000,27.148275
2015-05-26,27.030001,27.030001,27.030001,27.030001,000,26.742634
2015-05-22,27.559999,27.559999,27.559999,27.559999,000,27.266999
2015-05-21,27.83,27.83,27.83,27.83,000,27.534129
2015-05-20,27.74,27.74,27.74,27.74,000,27.445085
2015-05-19,27.709999,27.709999,27.709999,27.709999,000,27.415403
2015-05-18,27.700001,27.700001,27.700001,27.700001,000,27.405511
2015-05-15,27.85,27.85,27.85,27.85,000,27.553916
2015-05-14,27.870001,27.870001,27.870001,27.870001,000,27.573704
2015-05-13,27.51,27.51,27.51,27.51,000,27.217531
2015-05-12,27.18,27.18,27.18,27.18,000,26.891039
2015-05-11,27.309999,27.309999,27.309999,27.309999,000,27.019656
2015-05-08,27.360001,27.360001,27.360001,27.360001,000,27.069126
2015-05-07,26.82,26.82,26.82,26.82,000,26.534866
2015-05-06,26.77,26.77,26.77,26.77,000,26.485398
2015-05-05,26.59,26.59,26.59,26.59,000,26.307312
2015-05-04,26.93,26.93,26.93,26.93,000,26.643697
2015-05-01,26.940001,26.940001,26.940001,26.940001,000,26.653591
2015-04-30,26.91,26.91,26.91,26.91,000,26.623909
2015-04-29,26.83,26.83,26.83,26.83,000,26.54476
2015-04-28,27.16,27.16,27.16,27.16,000,26.871252
2015-04-27,27.33,27.33,27.33,27.33,000,27.039444
2015-04-24,27.07,27.07,27.07,27.07,000,26.782208
2015-04-23,26.969999,26.969999,26.969999,26.969999,000,26.683271
2015-04-22,26.799999,26.799999,26.799999,26.799999,000,26.515078
2015-04-21,26.799999,26.799999,26.799999,26.799999,000,26.515078
2015-04-20,26.629999,26.629999,26.629999,26.629999,000,26.346885
2015-04-17,26.59,26.59,26.59,26.59,000,26.307312
2015-04-16,26.92,26.92,26.92,26.92,000,26.633803
2015-04-15,26.90,26.90,26.90,26.90,000,26.614015
2015-04-14,26.790001,26.790001,26.790001,26.790001,000,26.505186
2015-04-13,26.700001,26.700001,26.700001,26.700001,000,26.416143
2015-04-10,26.75,26.75,26.75,26.75,000,26.465611
2015-04-09,26.700001,26.700001,26.700001,26.700001,000,26.416143
2015-04-08,26.59,26.59,26.59,26.59,000,26.307312
2015-04-07,26.51,26.51,26.51,26.51,000,26.228162
2015-04-06,26.469999,26.469999,26.469999,26.469999,000,26.188587
2015-04-02,26.26,26.26,26.26,26.26,000,25.98082
2015-04-01,25.98,25.98,25.98,25.98,000,25.703796
2015-03-31,25.84,25.84,25.84,25.84,000,25.565285
2015-03-30,26.10,26.10,26.10,26.10,000,25.822521
2015-03-27,25.98,25.98,25.98,25.98,000,25.703796
2015-03-26,25.92,25.92,25.92,25.92,000,25.644435
2015-03-25,26.27,26.27,26.27,26.27,000,25.990714
2015-03-24,26.469999,26.469999,26.469999,26.469999,000,26.188587
2015-03-23,26.469999,26.469999,26.469999,26.469999,000,26.188587
2015-03-20,26.360001,26.360001,26.360001,26.360001,000,26.079757
2015-03-19,25.83,25.83,25.83,25.83,000,25.555391
2015-03-18,26.26,26.26,26.26,26.26,000,25.98082
2015-03-17,25.59,25.59,25.59,25.59,000,25.317943
2015-03-16,25.84,25.84,25.84,25.84,000,25.565285
2015-03-13,25.48,25.48,25.48,25.48,000,25.209112
2015-03-12,25.620001,25.620001,25.620001,25.620001,000,25.347625
2015-03-11,25.25,25.25,25.25,25.25,000,24.981558
2015-03-10,25.200001,25.200001,25.200001,25.200001,000,24.93209
2015-03-09,25.84,25.84,25.84,25.84,000,25.565285
2015-03-06,25.870001,25.870001,25.870001,25.870001,000,25.594967
2015-03-05,26.200001,26.200001,26.200001,26.200001,000,25.921459
2015-03-04,26.049999,26.049999,26.049999,26.049999,000,25.773052
2015-03-03,26.110001,26.110001,26.110001,26.110001,000,25.832415
2015-03-02,26.41,26.41,26.41,26.41,000,26.129225
2015-02-27,26.459999,26.459999,26.459999,26.459999,000,26.178693
2015-02-26,26.27,26.27,26.27,26.27,000,25.990714
2015-02-25,26.34,26.34,26.34,26.34,000,26.05997
2015-02-24,26.290001,26.290001,26.290001,26.290001,000,26.010502
2015-02-23,26.209999,26.209999,26.209999,26.209999,000,25.931351
2015-02-20,26.139999,26.139999,26.139999,26.139999,000,25.862095
2015-02-19,25.969999,25.969999,25.969999,25.969999,000,25.693902
2015-02-18,25.93,25.93,25.93,25.93,000,25.654329
2015-02-17,25.799999,25.799999,25.799999,25.799999,000,25.52571
2015-02-13,25.76,25.76,25.76,25.76,000,25.486136
2015-02-12,25.67,25.67,25.67,25.67,000,25.397092
2015-02-11,25.049999,25.049999,25.049999,25.049999,000,24.783683
2015-02-10,25.129999,25.129999,25.129999,25.129999,000,24.862833
2015-02-09,24.85,24.85,24.85,24.85,000,24.585811
2015-02-06,25.01,25.01,25.01,25.01,000,24.744109
2015-02-05,25.40,25.40,25.40,25.40,000,25.129963
2015-02-04,25.17,25.17,25.17,25.17,000,24.902408
2015-02-03,25.389999,25.389999,25.389999,25.389999,000,25.120069
2015-02-02,24.889999,24.889999,24.889999,24.889999,000,24.625384
2015-01-30,24.73,24.73,24.73,24.73,000,24.467085
2015-01-29,24.99,24.99,24.99,24.99,000,24.724322
2015-01-28,24.65,24.65,24.65,24.65,000,24.387936
2015-01-27,25.01,25.01,25.01,25.01,000,24.744109
2015-01-26,25.07,25.07,25.07,25.07,000,24.803471
2015-01-23,24.719999,24.719999,24.719999,24.719999,000,24.457192
2015-01-22,24.83,24.83,24.83,24.83,000,24.566023
2015-01-21,24.790001,24.790001,24.790001,24.790001,000,24.526449
2015-01-20,24.59,24.59,24.59,24.59,000,24.328574
2015-01-16,24.370001,24.370001,24.370001,24.370001,000,24.110914
2015-01-15,24.110001,24.110001,24.110001,24.110001,000,23.853678
2015-01-14,23.959999,23.959999,23.959999,23.959999,000,23.705271
2015-01-13,24.030001,24.030001,24.030001,24.030001,000,23.774529
2015-01-12,23.91,23.91,23.91,23.91,000,23.655803
2015-01-09,23.780001,23.780001,23.780001,23.780001,000,23.527186
2015-01-08,23.93,23.93,23.93,23.93,000,23.675591
2015-01-07,23.49,23.49,23.49,23.49,000,23.240269
2015-01-06,23.440001,23.440001,23.440001,23.440001,000,23.190801
2015-01-05,23.719999,23.719999,23.719999,23.719999,000,23.467823
2015-01-02,24.379999,24.379999,24.379999,24.379999,000,24.120806
2014-12-31,24.469999,24.469999,24.469999,24.469999,000,24.209849
2014-12-30,24.629999,24.629999,24.629999,24.629999,000,24.368148
2014-12-29,24.809999,24.809999,24.809999,24.809999,000,24.546235
2014-12-26,24.82,24.82,24.82,24.82,000,24.556129
2014-12-24,24.85,24.85,24.85,24.85,000,24.585811
2014-12-23,24.82,24.82,24.82,24.82,000,24.556129
2014-12-22,24.790001,24.790001,24.790001,24.790001,000,24.526449
2014-12-19,24.66,24.66,24.66,24.66,000,24.046605
2014-12-18,25.209999,25.209999,25.209999,25.209999,000,24.582923
2014-12-17,24.610001,24.610001,24.610001,24.610001,000,23.997849
2014-12-16,24.530001,24.530001,24.530001,24.530001,000,23.919839
2014-12-15,24.280001,24.280001,24.280001,24.280001,000,23.676058
2014-12-12,24.709999,24.709999,24.709999,24.709999,000,24.09536
2014-12-11,25.200001,25.200001,25.200001,25.200001,000,24.573174
2014-12-10,25.26,25.26,25.26,25.26,000,24.631681
2014-12-09,25.440001,25.440001,25.440001,25.440001,000,24.807204
2014-12-08,25.66,25.66,25.66,25.66,000,25.021731
2014-12-05,25.83,25.83,25.83,25.83,000,25.187502
2014-12-04,25.620001,25.620001,25.620001,25.620001,000,24.982727
2014-12-03,25.629999,25.629999,25.629999,25.629999,000,24.992476
2014-12-02,25.620001,25.620001,25.620001,25.620001,000,24.982727
2014-12-01,25.67,25.67,25.67,25.67,000,25.031482
2014-11-28,25.67,25.67,25.67,25.67,000,25.031482
2014-11-26,25.75,25.75,25.75,25.75,000,25.109492
2014-11-25,25.68,25.68,25.68,25.68,000,25.041234
2014-11-24,25.559999,25.559999,25.559999,25.559999,000,24.924218
2014-11-21,25.43,25.43,25.43,25.43,000,24.797452
2014-11-20,25.209999,25.209999,25.209999,25.209999,000,24.582923
2014-11-19,25.26,25.26,25.26,25.26,000,24.631681
2014-11-18,25.120001,25.120001,25.120001,25.120001,000,24.495164
2014-11-17,24.860001,24.860001,24.860001,24.860001,000,24.241631
2014-11-14,24.83,24.83,24.83,24.83,000,24.212376
2014-11-13,24.75,24.75,24.75,24.75,000,24.134366
2014-11-12,24.66,24.66,24.66,24.66,000,24.046605
2014-11-11,24.99,24.99,24.99,24.99,000,24.368396
2014-11-10,24.780001,24.780001,24.780001,24.780001,000,24.163621
2014-11-07,24.709999,24.709999,24.709999,24.709999,000,24.09536
2014-11-06,24.65,24.65,24.65,24.65,000,24.036853
2014-11-05,24.799999,24.799999,24.799999,24.799999,000,24.183122
2014-11-04,24.639999,24.639999,24.639999,24.639999,000,24.027102
2014-11-03,24.690001,24.690001,24.690001,24.690001,000,24.075859
2014-10-31,24.90,24.90,24.90,24.90,000,24.280635
2014-10-30,24.639999,24.639999,24.639999,24.639999,000,24.027102
2014-10-29,24.50,24.50,24.50,24.50,000,23.890585
2014-10-28,24.73,24.73,24.73,24.73,000,24.114863
2014-10-27,24.48,24.48,24.48,24.48,000,23.871082
2014-10-24,24.559999,24.559999,24.559999,24.559999,000,23.949092
2014-10-23,24.51,24.51,24.51,24.51,000,23.900336
2014-10-22,24.17,24.17,24.17,24.17,000,23.568793
2014-10-21,24.25,24.25,24.25,24.25,000,23.646803
2014-10-20,23.809999,23.809999,23.809999,23.809999,000,23.217747
2014-10-17,23.700001,23.700001,23.700001,23.700001,000,23.110485
2014-10-16,23.129999,23.129999,23.129999,23.129999,000,22.554661
2014-10-15,23.34,23.34,23.34,23.34,000,22.759439
2014-10-14,23.68,23.68,23.68,23.68,000,23.090982
2014-10-13,23.639999,23.639999,23.639999,23.639999,000,23.051976
2014-10-10,23.639999,23.639999,23.639999,23.639999,000,23.051976
2014-10-09,24.01,24.01,24.01,24.01,000,23.412773
2014-10-08,24.73,24.73,24.73,24.73,000,24.114863
2014-10-07,24.48,24.48,24.48,24.48,000,23.871082
2014-10-06,24.99,24.99,24.99,24.99,000,24.368396
2014-10-03,24.709999,24.709999,24.709999,24.709999,000,24.09536
2014-10-02,24.780001,24.780001,24.780001,24.780001,000,24.163621
2014-10-01,25.15,25.15,25.15,25.15,000,24.524416
2014-09-30,25.43,25.43,25.43,25.43,000,24.797452
2014-09-29,25.49,25.49,25.49,25.49,000,24.855959
2014-09-26,25.610001,25.610001,25.610001,25.610001,000,24.972975
2014-09-25,25.549999,25.549999,25.549999,25.549999,000,24.914466
2014-09-24,25.93,25.93,25.93,25.93,000,25.285015
2014-09-23,25.85,25.85,25.85,25.85,000,25.207005
2014-09-22,26.23,26.23,26.23,26.23,000,25.577552
2014-09-19,26.35,26.35,26.35,26.35,000,25.694568
2014-09-18,26.469999,26.469999,26.469999,26.469999,000,25.811582
2014-09-17,26.120001,26.120001,26.120001,26.120001,000,25.47029
2014-09-16,26.200001,26.200001,26.200001,26.200001,000,25.5483
2014-09-15,26.18,26.18,26.18,26.18,000,25.528797
2014-09-12,26.280001,26.280001,26.280001,26.280001,000,25.62631
2014-09-11,26.219999,26.219999,26.219999,26.219999,000,25.567801
2014-09-10,26.280001,26.280001,26.280001,26.280001,000,25.62631
2014-09-09,26.16,26.16,26.16,26.16,000,25.509294
2014-09-08,26.219999,26.219999,26.219999,26.219999,000,25.567801
2014-09-05,26.559999,26.559999,26.559999,26.559999,000,25.899344
2014-09-04,26.459999,26.459999,26.459999,26.459999,000,25.801831
2014-09-03,26.540001,26.540001,26.540001,26.540001,000,25.879843
2014-09-02,26.34,26.34,26.34,26.34,000,25.684817
2014-08-29,26.40,26.40,26.40,26.40,000,25.743324
2014-08-28,26.40,26.40,26.40,26.40,000,25.743324
2014-08-27,26.58,26.58,26.58,26.58,000,25.918847
2014-08-26,26.42,26.42,26.42,26.42,000,25.762827
2014-08-25,26.34,26.34,26.34,26.34,000,25.684817
2014-08-22,26.15,26.15,26.15,26.15,000,25.499542
2014-08-21,26.25,26.25,26.25,26.25,000,25.597055
2014-08-20,26.02,26.02,26.02,26.02,000,25.372777
2014-08-19,26.200001,26.200001,26.200001,26.200001,000,25.5483
2014-08-18,26.139999,26.139999,26.139999,26.139999,000,25.489791
2014-08-15,25.92,25.92,25.92,25.92,000,25.275264
2014-08-14,25.870001,25.870001,25.870001,25.870001,000,25.226508
2014-08-13,25.74,25.74,25.74,25.74,000,25.099741
2014-08-12,25.610001,25.610001,25.610001,25.610001,000,24.972975
2014-08-11,25.66,25.66,25.66,25.66,000,25.021731
2014-08-08,25.469999,25.469999,25.469999,25.469999,000,24.836456
2014-08-07,25.440001,25.440001,25.440001,25.440001,000,24.807204
2014-08-06,25.719999,25.719999,25.719999,25.719999,000,25.080238
2014-08-05,25.83,25.83,25.83,25.83,000,25.187502
2014-08-04,26.08,26.08,26.08,26.08,000,25.431284
2014-08-01,26.030001,26.030001,26.030001,26.030001,000,25.382528
2014-07-31,26.17,26.17,26.17,26.17,000,25.519045
2014-07-30,26.549999,26.549999,26.549999,26.549999,000,25.889592
2014-07-29,26.719999,26.719999,26.719999,26.719999,000,26.055364
2014-07-28,26.74,26.74,26.74,26.74,000,26.074867
2014-07-25,26.84,26.84,26.84,26.84,000,26.17238
2014-07-24,27.10,27.10,27.10,27.10,000,26.425913
2014-07-23,27.01,27.01,27.01,27.01,000,26.338151
2014-07-22,26.969999,26.969999,26.969999,26.969999,000,26.299145
2014-07-21,26.74,26.74,26.74,26.74,000,26.074867
2014-07-18,26.959999,26.959999,26.959999,26.959999,000,26.289394
2014-07-17,26.84,26.84,26.84,26.84,000,26.17238
