dohlcv Date,Open,High,Low,Close,Volume,Adj Close
2015-11-05,44.209999,44.209999,44.209999,44.209999,000,43.764297
2015-11-04,44.419998,44.419998,44.419998,44.419998,000,43.972179
2015-11-03,44.639999,44.639999,44.639999,44.639999,000,44.189963
2015-11-02,44.419998,44.419998,44.419998,44.419998,000,43.972179
2015-10-30,43.900002,43.900002,43.900002,43.900002,000,43.457425
2015-10-29,43.889999,43.889999,43.889999,43.889999,000,43.447524
2015-10-28,44.009998,44.009998,44.009998,44.009998,000,43.566313
2015-10-27,43.52,43.52,43.52,43.52,000,43.081255
2015-10-26,43.669998,43.669998,43.669998,43.669998,000,43.22974
2015-10-23,43.830002,43.830002,43.830002,43.830002,000,43.388131
2015-10-22,43.439999,43.439999,43.439999,43.439999,000,43.00206
2015-10-21,42.389999,42.389999,42.389999,42.389999,000,41.962646
2015-10-20,42.560001,42.560001,42.560001,42.560001,000,42.130934
2015-10-19,42.470001,42.470001,42.470001,42.470001,000,42.041841
2015-10-16,42.650002,42.650002,42.650002,42.650002,000,42.220027
2015-10-15,42.580002,42.580002,42.580002,42.580002,000,42.150733
2015-10-14,42.34,42.34,42.34,42.34,000,41.913151
2015-10-13,42.389999,42.389999,42.389999,42.389999,000,41.962646
2015-10-12,42.82,42.82,42.82,42.82,000,42.388311
2015-10-09,42.990002,42.990002,42.990002,42.990002,000,42.556599
2015-10-08,43.139999,43.139999,43.139999,43.139999,000,42.705085
2015-10-07,42.610001,42.610001,42.610001,42.610001,000,42.180429
2015-10-06,42.220001,42.220001,42.220001,42.220001,000,41.794362
2015-10-05,42.009998,42.009998,42.009998,42.009998,000,41.586476
2015-10-02,40.93,40.93,40.93,40.93,000,40.517366
2015-10-01,40.27,40.27,40.27,40.27,000,39.86402
2015-09-30,40.560001,40.560001,40.560001,40.560001,000,40.151097
2015-09-29,39.810001,39.810001,39.810001,39.810001,000,39.408658
2015-09-28,39.580002,39.580002,39.580002,39.580002,000,39.180977
2015-09-25,40.380001,40.380001,40.380001,40.380001,000,39.972911
2015-09-24,40.369999,40.369999,40.369999,40.369999,000,39.96301
2015-09-23,40.330002,40.330002,40.330002,40.330002,000,39.923416
2015-09-22,40.77,40.77,40.77,40.77,000,40.141197
2015-09-21,41.349998,41.349998,41.349998,41.349998,000,40.71225
2015-09-18,41.330002,41.330002,41.330002,41.330002,000,40.692562
2015-09-17,42.150002,42.150002,42.150002,42.150002,000,41.499915
2015-09-16,42.43,42.43,42.43,42.43,000,41.775595
2015-09-15,42.049999,42.049999,42.049999,42.049999,000,41.401455
2015-09-14,41.509998,41.509998,41.509998,41.509998,000,40.869782
2015-09-11,41.799999,41.799999,41.799999,41.799999,000,41.15531
2015-09-10,41.740002,41.740002,41.740002,41.740002,000,41.096238
2015-09-09,41.610001,41.610001,41.610001,41.610001,000,40.968242
2015-09-08,42.189999,42.189999,42.189999,42.189999,000,41.539295
2015-09-04,41.02,41.02,41.02,41.02,000,40.387342
2015-09-03,41.709999,41.709999,41.709999,41.709999,000,41.066698
2015-09-02,41.540001,41.540001,41.540001,41.540001,000,40.899322
2015-09-01,40.939999,40.939999,40.939999,40.939999,000,40.308574
2015-08-31,42.09,42.09,42.09,42.09,000,41.440839
2015-08-28,42.209999,42.209999,42.209999,42.209999,000,41.558987
2015-08-27,42.040001,42.040001,42.040001,42.040001,000,41.39161
2015-08-26,41.07,41.07,41.07,41.07,000,40.43657
2015-08-25,39.59,39.59,39.59,39.59,000,38.979397
2015-08-24,40.389999,40.389999,40.389999,40.389999,000,39.767057
2015-08-21,41.82,41.82,41.82,41.82,000,41.175002
2015-08-20,43.139999,43.139999,43.139999,43.139999,000,42.474643
2015-08-19,44.049999,44.049999,44.049999,44.049999,000,43.370608
2015-08-18,44.630001,44.630001,44.630001,44.630001,000,43.941665
2015-08-17,44.900002,44.900002,44.900002,44.900002,000,44.207501
2015-08-14,44.630001,44.630001,44.630001,44.630001,000,43.941665
2015-08-13,44.619999,44.619999,44.619999,44.619999,000,43.931817
2015-08-12,44.91,44.91,44.91,44.91,000,44.217345
2015-08-11,44.830002,44.830002,44.830002,44.830002,000,44.138581
2015-08-10,45.369999,45.369999,45.369999,45.369999,000,44.670249
2015-08-07,44.52,44.52,44.52,44.52,000,43.833361
2015-08-06,44.650002,44.650002,44.650002,44.650002,000,43.961357
2015-08-05,44.970001,44.970001,44.970001,44.970001,000,44.276421
2015-08-04,44.75,44.75,44.75,44.75,000,44.059813
2015-08-03,44.889999,44.889999,44.889999,44.889999,000,44.197653
2015-07-31,45.18,45.18,45.18,45.18,000,44.483181
2015-07-30,45.220001,45.220001,45.220001,45.220001,000,44.522565
2015-07-29,45.259998,45.259998,45.259998,45.259998,000,44.561945
2015-07-28,44.919998,44.919998,44.919998,44.919998,000,44.227189
2015-07-27,44.48,44.48,44.48,44.48,000,43.793977
2015-07-24,44.720001,44.720001,44.720001,44.720001,000,44.030277
2015-07-23,45.290001,45.290001,45.290001,45.290001,000,44.591485
2015-07-22,45.389999,45.389999,45.389999,45.389999,000,44.689941
2015-07-21,45.689999,45.689999,45.689999,45.689999,000,44.985314
2015-07-20,46.130001,46.130001,46.130001,46.130001,000,45.41853
2015-07-17,46.18,46.18,46.18,46.18,000,45.467758
2015-07-16,46.290001,46.290001,46.290001,46.290001,000,45.576062
2015-07-15,45.93,45.93,45.93,45.93,000,45.221614
2015-07-14,46.119999,46.119999,46.119999,46.119999,000,45.408682
2015-07-13,46.00,46.00,46.00,46.00,000,45.290534
2015-07-10,45.439999,45.439999,45.439999,45.439999,000,44.739169
2015-07-09,44.950001,44.950001,44.950001,44.950001,000,44.256729
2015-07-08,45.040001,45.040001,45.040001,45.040001,000,44.345341
2015-07-07,45.830002,45.830002,45.830002,45.830002,000,45.123158
2015-07-06,45.349998,45.349998,45.349998,45.349998,000,44.650557
2015-07-02,45.52,45.52,45.52,45.52,000,44.817937
2015-07-01,45.540001,45.540001,45.540001,45.540001,000,44.837629
2015-06-30,45.189999,45.189999,45.189999,45.189999,000,44.493025
2015-06-29,45.130001,45.130001,45.130001,45.130001,000,44.433953
2015-06-26,46.040001,46.040001,46.040001,46.040001,000,45.329918
2015-06-25,46.040001,46.040001,46.040001,46.040001,000,45.329918
2015-06-24,46.18,46.18,46.18,46.18,000,45.467758
2015-06-23,46.50,46.50,46.50,46.50,000,45.782822
2015-06-22,46.84,46.84,46.84,46.84,000,45.83205
2015-06-19,46.66,46.66,46.66,46.66,000,45.655923
2015-06-18,46.919998,46.919998,46.919998,46.919998,000,45.910326
2015-06-17,46.470001,46.470001,46.470001,46.470001,000,45.470013
2015-06-16,46.299999,46.299999,46.299999,46.299999,000,45.303669
2015-06-15,46.119999,46.119999,46.119999,46.119999,000,45.127542
2015-06-12,46.459999,46.459999,46.459999,46.459999,000,45.460226
2015-06-11,46.860001,46.860001,46.860001,46.860001,000,45.85162
2015-06-10,46.630001,46.630001,46.630001,46.630001,000,45.62657
2015-06-09,46.040001,46.040001,46.040001,46.040001,000,45.049266
2015-06-08,46.049999,46.049999,46.049999,46.049999,000,45.059049
2015-06-05,46.299999,46.299999,46.299999,46.299999,000,45.303669
2015-06-04,46.450001,46.450001,46.450001,46.450001,000,45.450443
2015-06-03,46.959999,46.959999,46.959999,46.959999,000,45.949467
2015-06-02,46.950001,46.950001,46.950001,46.950001,000,45.939683
2015-06-01,46.959999,46.959999,46.959999,46.959999,000,45.949467
2015-05-29,46.970001,46.970001,46.970001,46.970001,000,45.959254
2015-05-28,47.259998,47.259998,47.259998,47.259998,000,46.24301
2015-05-27,47.23,47.23,47.23,47.23,000,46.213657
2015-05-26,46.91,46.91,46.91,46.91,000,45.900543
2015-05-22,47.43,47.43,47.43,47.43,000,46.409354
2015-05-21,47.630001,47.630001,47.630001,47.630001,000,46.605051
2015-05-20,47.459999,47.459999,47.459999,47.459999,000,46.438707
2015-05-19,47.490002,47.490002,47.490002,47.490002,000,46.468064
2015-05-18,47.59,47.59,47.59,47.59,000,46.565911
2015-05-15,47.48,47.48,47.48,47.48,000,46.458277
2015-05-14,47.389999,47.389999,47.389999,47.389999,000,46.370214
2015-05-13,47.060001,47.060001,47.060001,47.060001,000,46.047317
2015-05-12,46.970001,46.970001,46.970001,46.970001,000,45.959254
2015-05-11,47.119999,47.119999,47.119999,47.119999,000,46.106023
2015-05-08,47.369999,47.369999,47.369999,47.369999,000,46.350644
2015-05-07,46.740002,46.740002,46.740002,46.740002,000,45.734203
2015-05-06,46.639999,46.639999,46.639999,46.639999,000,45.636353
2015-05-05,46.810001,46.810001,46.810001,46.810001,000,45.802697
2015-05-04,47.279999,47.279999,47.279999,47.279999,000,46.26258
2015-05-01,47.220001,47.220001,47.220001,47.220001,000,46.203874
2015-04-30,46.619999,46.619999,46.619999,46.619999,000,45.616783
2015-04-29,46.880001,46.880001,46.880001,46.880001,000,45.87119
2015-04-28,47.169998,47.169998,47.169998,47.169998,000,46.154947
2015-04-27,47.119999,47.119999,47.119999,47.119999,000,46.106023
2015-04-24,47.310001,47.310001,47.310001,47.310001,000,46.291937
2015-04-23,47.209999,47.209999,47.209999,47.209999,000,46.194087
2015-04-22,47.080002,47.080002,47.080002,47.080002,000,46.066887
2015-04-21,46.75,46.75,46.75,46.75,000,45.743987
2015-04-20,46.939999,46.939999,46.939999,46.939999,000,45.929897
2015-04-17,46.48,46.48,46.48,46.48,000,45.479796
2015-04-16,46.91,46.91,46.91,46.91,000,45.900543
2015-04-15,46.790001,46.790001,46.790001,46.790001,000,45.783127
2015-04-14,46.560001,46.560001,46.560001,46.560001,000,45.558076
2015-04-13,46.490002,46.490002,46.490002,46.490002,000,45.489583
2015-04-10,46.860001,46.860001,46.860001,46.860001,000,45.85162
2015-04-09,46.43,46.43,46.43,46.43,000,45.430873
2015-04-08,46.16,46.16,46.16,46.16,000,45.166683
2015-04-07,46.099998,46.099998,46.099998,46.099998,000,45.107972
2015-04-06,46.18,46.18,46.18,46.18,000,45.186253
2015-04-02,45.77,45.77,45.77,45.77,000,44.785076
2015-04-01,45.75,45.75,45.75,45.75,000,44.765506
2015-03-31,46.00,46.00,46.00,46.00,000,45.010126
2015-03-30,46.299999,46.299999,46.299999,46.299999,000,45.303669
2015-03-27,45.759998,45.759998,45.759998,45.759998,000,44.775289
2015-03-26,45.59,45.59,45.59,45.59,000,44.608949
2015-03-25,45.82,45.82,45.82,45.82,000,44.833999
2015-03-24,46.419998,46.419998,46.419998,46.419998,000,45.421086
2015-03-23,47.00,47.00,47.00,47.00,000,45.743987
2015-03-20,46.869999,46.869999,46.869999,46.869999,000,45.61746
2015-03-19,46.450001,46.450001,46.450001,46.450001,000,45.208686
2015-03-18,46.68,46.68,46.68,46.68,000,45.432539
2015-03-17,46.080002,46.080002,46.080002,46.080002,000,44.848574
2015-03-16,46.330002,46.330002,46.330002,46.330002,000,45.091894
2015-03-13,45.77,45.77,45.77,45.77,000,44.546857
2015-03-12,46.029999,46.029999,46.029999,46.029999,000,44.799908
2015-03-11,45.669998,45.669998,45.669998,45.669998,000,44.449528
2015-03-10,45.900002,45.900002,45.900002,45.900002,000,44.673384
2015-03-09,46.66,46.66,46.66,46.66,000,45.413073
2015-03-06,46.439999,46.439999,46.439999,46.439999,000,45.198951
2015-03-05,47.25,47.25,47.25,47.25,000,45.987306
2015-03-04,47.389999,47.389999,47.389999,47.389999,000,46.123564
2015-03-03,47.68,47.68,47.68,47.68,000,46.405815
2015-03-02,48.009998,48.009998,48.009998,48.009998,000,46.726994
2015-02-27,47.860001,47.860001,47.860001,47.860001,000,46.581005
2015-02-26,47.900002,47.900002,47.900002,47.900002,000,46.619937
2015-02-25,47.84,47.84,47.84,47.84,000,46.561539
2015-02-24,47.84,47.84,47.84,47.84,000,46.561539
2015-02-23,47.73,47.73,47.73,47.73,000,46.454478
2015-02-20,47.68,47.68,47.68,47.68,000,46.405815
2015-02-19,47.349998,47.349998,47.349998,47.349998,000,46.084632
2015-02-18,47.389999,47.389999,47.389999,47.389999,000,46.123564
2015-02-17,47.32,47.32,47.32,47.32,000,46.055435
2015-02-13,47.32,47.32,47.32,47.32,000,46.055435
2015-02-12,47.060001,47.060001,47.060001,47.060001,000,45.802385
2015-02-11,46.59,46.59,46.59,46.59,000,45.344944
2015-02-10,46.639999,46.639999,46.639999,46.639999,000,45.393607
2015-02-09,46.110001,46.110001,46.110001,46.110001,000,44.877772
2015-02-06,46.209999,46.209999,46.209999,46.209999,000,44.975098
2015-02-05,46.330002,46.330002,46.330002,46.330002,000,45.091894
2015-02-04,45.93,45.93,45.93,45.93,000,44.702582
2015-02-03,46.099998,46.099998,46.099998,46.099998,000,44.868037
2015-02-02,45.490002,45.490002,45.490002,45.490002,000,44.274341
2015-01-30,44.77,44.77,44.77,44.77,000,43.573581
2015-01-29,45.41,45.41,45.41,45.41,000,44.196477
2015-01-28,44.990002,44.990002,44.990002,44.990002,000,43.787703
2015-01-27,45.490002,45.490002,45.490002,45.490002,000,44.274341
2015-01-26,46.200001,46.200001,46.200001,46.200001,000,44.965367
2015-01-23,46.18,46.18,46.18,46.18,000,44.945901
2015-01-22,46.610001,46.610001,46.610001,46.610001,000,45.36441
2015-01-21,46.07,46.07,46.07,46.07,000,44.83884
2015-01-20,45.91,45.91,45.91,45.91,000,44.683116
2015-01-16,45.790001,45.790001,45.790001,45.790001,000,44.566323
2015-01-15,45.23,45.23,45.23,45.23,000,44.021287
2015-01-14,45.52,45.52,45.52,45.52,000,44.303538
2015-01-13,45.73,45.73,45.73,45.73,000,44.507926
2015-01-12,45.959999,45.959999,45.959999,45.959999,000,44.731779
2015-01-09,46.209999,46.209999,46.209999,46.209999,000,44.975098
2015-01-08,46.59,46.59,46.59,46.59,000,45.344944
2015-01-07,45.740002,45.740002,45.740002,45.740002,000,44.51766
2015-01-06,45.130001,45.130001,45.130001,45.130001,000,43.923961
2015-01-05,45.389999,45.389999,45.389999,45.389999,000,44.177011
2015-01-02,46.16,46.16,46.16,46.16,000,44.926435
2014-12-31,46.189999,46.189999,46.189999,46.189999,000,44.955632
2014-12-30,46.669998,46.669998,46.669998,46.669998,000,45.422804
2014-12-29,46.869999,46.869999,46.869999,46.869999,000,45.61746
2014-12-26,46.939999,46.939999,46.939999,46.939999,000,45.685589
2014-12-24,46.830002,46.830002,46.830002,46.830002,000,45.578532
2014-12-23,46.91,46.91,46.91,46.91,000,45.656392
2014-12-22,46.77,46.77,46.77,46.77,000,45.520134
2014-12-19,46.439999,46.439999,46.439999,46.439999,000,45.198951
2014-12-18,46.349998,46.349998,46.349998,46.349998,000,45.111356
2014-12-17,45.150002,45.150002,45.150002,45.150002,000,43.943427
2014-12-16,44.439999,44.439999,44.439999,44.439999,000,43.252398
2014-12-15,44.790001,44.790001,44.790001,44.790001,000,43.388661
2014-12-12,45.049999,45.049999,45.049999,45.049999,000,43.640525
2014-12-11,45.849998,45.849998,45.849998,45.849998,000,44.415494
2014-12-10,45.669998,45.669998,45.669998,45.669998,000,44.241126
2014-12-09,46.389999,46.389999,46.389999,46.389999,000,44.9386
2014-12-08,46.419998,46.419998,46.419998,46.419998,000,44.967661
2014-12-05,46.939999,46.939999,46.939999,46.939999,000,45.471392
2014-12-04,46.869999,46.869999,46.869999,46.869999,000,45.403582
2014-12-03,46.950001,46.950001,46.950001,46.950001,000,45.481081
2014-12-02,46.630001,46.630001,46.630001,46.630001,000,45.171093
2014-12-01,46.419998,46.419998,46.419998,46.419998,000,44.967661
2014-11-28,46.790001,46.790001,46.790001,46.790001,000,45.326087
2014-11-26,46.970001,46.970001,46.970001,46.970001,000,45.500456
2014-11-25,46.939999,46.939999,46.939999,46.939999,000,45.471392
2014-11-24,46.98,46.98,46.98,46.98,000,45.510141
2014-11-21,46.91,46.91,46.91,46.91,000,45.442332
2014-11-20,46.560001,46.560001,46.560001,46.560001,000,45.103283
2014-11-19,46.380001,46.380001,46.380001,46.380001,000,44.928915
2014-11-18,46.380001,46.380001,46.380001,46.380001,000,44.928915
2014-11-17,46.080002,46.080002,46.080002,46.080002,000,44.638302
2014-11-14,46.049999,46.049999,46.049999,46.049999,000,44.609238
2014-11-13,45.950001,45.950001,45.950001,45.950001,000,44.512368
2014-11-12,45.970001,45.970001,45.970001,45.970001,000,44.531743
2014-11-11,45.810001,45.810001,45.810001,45.810001,000,44.376749
2014-11-10,45.84,45.84,45.84,45.84,000,44.405809
2014-11-07,45.73,45.73,45.73,45.73,000,44.29925
2014-11-06,45.650002,45.650002,45.650002,45.650002,000,44.221755
2014-11-05,45.400002,45.400002,45.400002,45.400002,000,43.979576
2014-11-04,45.130001,45.130001,45.130001,45.130001,000,43.718023
2014-11-03,45.240002,45.240002,45.240002,45.240002,000,43.824582
2014-10-31,45.310001,45.310001,45.310001,45.310001,000,43.892392
2014-10-30,44.82,44.82,44.82,44.82,000,43.417721
2014-10-29,44.639999,44.639999,44.639999,44.639999,000,43.243352
2014-10-28,44.57,44.57,44.57,44.57,000,43.175543
2014-10-27,44.279999,44.279999,44.279999,44.279999,000,42.894615
2014-10-24,44.470001,44.470001,44.470001,44.470001,000,43.078673
2014-10-23,44.060001,44.060001,44.060001,44.060001,000,42.681501
2014-10-22,43.52,43.52,43.52,43.52,000,42.158395
2014-10-21,43.779999,43.779999,43.779999,43.779999,000,42.410259
2014-10-20,43.110001,43.110001,43.110001,43.110001,000,41.761223
2014-10-17,42.82,42.82,42.82,42.82,000,41.480295
2014-10-16,42.349998,42.349998,42.349998,42.349998,000,41.024999
2014-10-15,42.439999,42.439999,42.439999,42.439999,000,41.112183
2014-10-14,42.68,42.68,42.68,42.68,000,41.344676
2014-10-13,42.580002,42.580002,42.580002,42.580002,000,41.247806
2014-10-10,43.259998,43.259998,43.259998,43.259998,000,41.906527
2014-10-09,43.740002,43.740002,43.740002,43.740002,000,42.371513
2014-10-08,44.669998,44.669998,44.669998,44.669998,000,43.272413
2014-10-07,44.02,44.02,44.02,44.02,000,42.642751
2014-10-06,44.700001,44.700001,44.700001,44.700001,000,43.301477
2014-10-03,44.759998,44.759998,44.759998,44.759998,000,43.359597
2014-10-02,44.419998,44.419998,44.419998,44.419998,000,43.030234
2014-10-01,44.43,44.43,44.43,44.43,000,43.039924
2014-09-30,45.00,45.00,45.00,45.00,000,43.59209
2014-09-29,45.189999,45.189999,45.189999,45.189999,000,43.776144
2014-09-26,45.310001,45.310001,45.310001,45.310001,000,43.892392
2014-09-25,44.959999,44.959999,44.959999,44.959999,000,43.55334
2014-09-24,45.669998,45.669998,45.669998,45.669998,000,44.241126
2014-09-23,45.310001,45.310001,45.310001,45.310001,000,43.892392
2014-09-22,45.82,45.82,45.82,45.82,000,44.192691
2014-09-19,46.139999,46.139999,46.139999,46.139999,000,44.501326
2014-09-18,46.150002,46.150002,46.150002,46.150002,000,44.510973
2014-09-17,45.959999,45.959999,45.959999,45.959999,000,44.327718
2014-09-16,45.889999,45.889999,45.889999,45.889999,000,44.260205
2014-09-15,45.580002,45.580002,45.580002,45.580002,000,43.961217
2014-09-12,45.52,45.52,45.52,45.52,000,43.903346
2014-09-11,45.779999,45.779999,45.779999,45.779999,000,44.154111
2014-09-10,45.700001,45.700001,45.700001,45.700001,000,44.076954
2014-09-09,45.57,45.57,45.57,45.57,000,43.95157
2014-09-08,45.720001,45.720001,45.720001,45.720001,000,44.096244
2014-09-05,45.919998,45.919998,45.919998,45.919998,000,44.289138
2014-09-04,45.759998,45.759998,45.759998,45.759998,000,44.134821
2014-09-03,45.740002,45.740002,45.740002,45.740002,000,44.115534
2014-09-02,45.68,45.68,45.68,45.68,000,44.057664
2014-08-29,45.759998,45.759998,45.759998,45.759998,000,44.134821
2014-08-28,45.630001,45.630001,45.630001,45.630001,000,44.00944
2014-08-27,45.689999,45.689999,45.689999,45.689999,000,44.067307
2014-08-26,45.639999,45.639999,45.639999,45.639999,000,44.019083
2014-08-25,45.630001,45.630001,45.630001,45.630001,000,44.00944
2014-08-22,45.439999,45.439999,45.439999,45.439999,000,43.826186
2014-08-21,45.57,45.57,45.57,45.57,000,43.95157
2014-08-20,45.439999,45.439999,45.439999,45.439999,000,43.826186
2014-08-19,45.330002,45.330002,45.330002,45.330002,000,43.720096
2014-08-18,45.09,45.09,45.09,45.09,000,43.488618
2014-08-15,44.75,44.75,44.75,44.75,000,43.160693
2014-08-14,44.790001,44.790001,44.790001,44.790001,000,43.199273
2014-08-13,44.619999,44.619999,44.619999,44.619999,000,43.035309
2014-08-12,44.400002,44.400002,44.400002,44.400002,000,42.823124
2014-08-11,44.470001,44.470001,44.470001,44.470001,000,42.890638
2014-08-08,44.330002,44.330002,44.330002,44.330002,000,42.755611
2014-08-07,43.77,43.77,43.77,43.77,000,42.215498
2014-08-06,43.990002,43.990002,43.990002,43.990002,000,42.427686
2014-08-05,43.889999,43.889999,43.889999,43.889999,000,42.331235
2014-08-04,44.240002,44.240002,44.240002,44.240002,000,42.668807
